city,station,datetime_local,pollutant,value
Barcelona,Eixample,2025-06-10 05:00:00,o3,41.4
Barcelona,Eixample,2025-06-10 06:00:00,pm25,22.1
Barcelona,Eixample,2025-06-10 06:00:00,o3,85.3
Barcelona,Eixample,2025-06-10 07:00:00,pm25,59.0
Barcelona,Eixample,2025-06-10 07:00:00,o3,77.0
Barcelona,Eixample,2025-06-10 08:00:00,pm25,10.8
Barcelona,Eixample,2025-06-10 08:00:00,o3,77.4
Barcelona,Eixample,2025-06-10 09:00:00,pm25,10.2
Barcelona,Eixample,2025-06-10 09:00:00,o3,100.2
Barcelona,Eixample,2025-06-10 10:00:00,pm25,44.9
Barcelona,Eixample,2025-06-10 10:00:00,o3,39.7
Barcelona,Eixample,2025-06-10 11:00:00,pm25,12.8
Barcelona,Eixample,2025-06-10 11:00:00,o3,40.6
Barcelona,Eixample,2025-06-10 12:00:00,pm25,59.0
Barcelona,Eixample,2025-06-10 12:00:00,o3,64.0
Barcelona,Eixample,2025-06-10 13:00:00,pm25,48.8
Barcelona,Eixample,2025-06-10 13:00:00,o3,79.1
Barcelona,Eixample,2025-06-10 14:00:00,pm25,37.8
Barcelona,Eixample,2025-06-10 14:00:00,o3,37.3
Barcelona,Eixample,2025-06-10 15:00:00,pm25,57.2
Barcelona,Eixample,2025-06-10 15:00:00,o3,50.6
Barcelona,Eixample,2025-06-10 16:00:00,pm25,38.1
Barcelona,Eixample,2025-06-10 16:00:00,o3,84.5
Barcelona,Eixample,2025-06-10 17:00:00,pm25,41.8
Barcelona,Eixample,2025-06-10 17:00:00,o3,105.0
Barcelona,Eixample,2025-06-10 18:00:00,pm25,15.7
Barcelona,Eixample,2025-06-10 18:00:00,o3,68.2
Barcelona,Eixample,2025-06-10 19:00:00,pm25,29.0
Barcelona,Eixample,2025-06-10 19:00:00,o3,65.3
Barcelona,Eixample,2025-06-10 20:00:00,pm25,14.2
Barcelona,Eixample,2025-06-10 20:00:00,o3,36.4
Barcelona,Eixample,2025-06-10 21:00:00,pm25,22.5
Barcelona,Eixample,2025-06-10 21:00:00,o3,50.9
Barcelona,Eixample,2025-06-10 22:00:00,pm25,30.3
Barcelona,Eixample,2025-06-10 22:00:00,o3,76.9
Barcelona,Eixample,2025-06-10 23:00:00,pm25,41.0
Barcelona,Eixample,2025-06-10 23:00:00,o3,60.0
Barcelona,Eixample,2025-06-11 00:00:00,pm25,29.3
Barcelona,Eixample,2025-06-11 00:00:00,o3,43.5
Barcelona,Eixample,2025-06-11 01:00:00,pm25,38.6
Barcelona,Eixample,2025-06-11 01:00:00,o3,51.9
Barcelona,Eixample,2025-06-11 02:00:00,pm25,9.9
Barcelona,Eixample,2025-06-11 02:00:00,o3,60.6
Barcelona,Eixample,2025-06-11 03:00:00,pm25,32.7
Barcelona,Eixample,2025-06-11 03:00:00,o3,44.2
Barcelona,Eixample,2025-06-11 04:00:00,pm25,37.8
Barcelona,Eixample,2025-06-11 04:00:00,o3,73.1
Barcelona,Eixample,2025-06-11 05:00:00,pm25,44.5
Barcelona,Eixample,2025-06-11 05:00:00,o3,80.1
Barcelona,Eixample,2025-06-11 06:00:00,pm25,41.9
Barcelona,Eixample,2025-06-11 06:00:00,o3,51.9
Barcelona,Eixample,2025-06-11 07:00:00,pm25,48.9
Barcelona,Eixample,2025-06-11 07:00:00,o3,71.7
Barcelona,Eixample,2025-06-11 08:00:00,pm25,30.4
Barcelona,Eixample,2025-06-11 08:00:00,o3,78.2
Barcelona,Eixample,2025-06-11 09:00:00,pm25,26.8
Barcelona,Eixample,2025-06-11 09:00:00,o3,68.6
Barcelona,Eixample,2025-06-11 10:00:00,pm25,46.3
Barcelona,Eixample,2025-06-11 10:00:00,o3,100.3
Barcelona,Eixample,2025-06-11 11:00:00,pm25,55.9
Barcelona,Eixample,2025-06-11 11:00:00,o3,67.8
Barcelona,Eixample,2025-06-11 12:00:00,pm25,35.1
Barcelona,Eixample,2025-06-11 12:00:00,o3,93.0
Barcelona,Eixample,2025-06-11 13:00:00,pm25,24.4
Barcelona,Eixample,2025-06-11 13:00:00,o3,96.2
Barcelona,Eixample,2025-06-11 14:00:00,pm25,33.7
Barcelona,Eixample,2025-06-11 14:00:00,o3,34.8
Barcelona,Eixample,2025-06-11 15:00:00,pm25,11.7
Barcelona,Eixample,2025-06-11 15:00:00,o3,96.6
Barcelona,Eixample,2025-06-11 16:00:00,pm25,10.9
Barcelona,Eixample,2025-06-11 16:00:00,o3,48.9
Barcelona,Eixample,2025-06-11 17:00:00,pm25,25.4
Barcelona,Eixample,2025-06-11 17:00:00,o3,39.7
Barcelona,Eixample,2025-06-11 18:00:00,pm25,24.3
Barcelona,Eixample,2025-06-11 18:00:00,o3,88.1
Barcelona,Eixample,2025-06-11 19:00:00,pm25,8.8
Barcelona,Eixample,2025-06-11 19:00:00,o3,95.3
Barcelona,Eixample,2025-06-11 20:00:00,pm25,52.5
Barcelona,Eixample,2025-06-11 20:00:00,o3,56.6
Barcelona,Eixample,2025-06-11 21:00:00,pm25,16.0
Barcelona,Eixample,2025-06-11 21:00:00,o3,76.1
Barcelona,Eixample,2025-06-11 22:00:00,pm25,14.2
Barcelona,Eixample,2025-06-11 22:00:00,o3,56.0
Barcelona,Eixample,2025-06-11 23:00:00,pm25,57.8
Barcelona,Eixample,2025-06-11 23:00:00,o3,109.6
Barcelona,Eixample,2025-06-12 00:00:00,pm25,48.1
Barcelona,Eixample,2025-06-12 00:00:00,o3,51.4
Barcelona,Eixample,2025-06-12 01:00:00,pm25,43.8
Barcelona,Eixample,2025-06-12 01:00:00,o3,85.0
Barcelona,Eixample,2025-06-12 02:00:00,pm25,28.2
Barcelona,Eixample,2025-06-12 02:00:00,o3,79.5
Barcelona,Eixample,2025-06-12 03:00:00,pm25,8.6
Barcelona,Eixample,2025-06-12 03:00:00,o3,42.8
Barcelona,Eixample,2025-06-12 04:00:00,pm25,35.3
Barcelona,Eixample,2025-06-12 04:00:00,o3,38.9
Barcelona,Eixample,2025-06-12 05:00:00,pm25,16.6
Barcelona,Eixample,2025-06-12 05:00:00,o3,96.1
Barcelona,Eixample,2025-06-12 06:00:00,pm25,59.4
Barcelona,Eixample,2025-06-12 06:00:00,o3,72.3
Barcelona,Eixample,2025-06-12 07:00:00,pm25,51.6
Barcelona,Eixample,2025-06-12 07:00:00,o3,109.2
Barcelona,Eixample,2025-06-12 08:00:00,pm25,15.4
Barcelona,Eixample,2025-06-12 08:00:00,o3,63.1
Barcelona,Eixample,2025-06-12 09:00:00,pm25,28.4
Barcelona,Eixample,2025-06-12 09:00:00,o3,31.8
Barcelona,Eixample,2025-06-12 10:00:00,pm25,47.3
Barcelona,Eixample,2025-06-12 10:00:00,o3,61.9
Barcelona,Eixample,2025-06-12 11:00:00,pm25,32.4
Barcelona,Eixample,2025-06-12 11:00:00,o3,37.8
Barcelona,Eixample,2025-06-12 12:00:00,pm25,17.4
Barcelona,Eixample,2025-06-12 12:00:00,o3,102.1
Barcelona,Eixample,2025-06-12 13:00:00,pm25,10.3
Barcelona,Eixample,2025-06-12 13:00:00,o3,44.8
Barcelona,Eixample,2025-06-12 14:00:00,pm25,23.2
Barcelona,Eixample,2025-06-12 14:00:00,o3,66.7
Barcelona,Eixample,2025-06-12 15:00:00,pm25,38.5
Barcelona,Eixample,2025-06-12 15:00:00,o3,66.9
Barcelona,Eixample,2025-06-12 16:00:00,pm25,12.4
Barcelona,Eixample,2025-06-12 16:00:00,o3,45.7
Barcelona,Eixample,2025-06-12 17:00:00,pm25,51.9
Barcelona,Eixample,2025-06-12 17:00:00,o3,79.2
Barcelona,Eixample,2025-06-12 18:00:00,pm25,41.8
Barcelona,Eixample,2025-06-12 18:00:00,o3,82.0
Barcelona,Eixample,2025-06-12 19:00:00,pm25,47.7
Barcelona,Eixample,2025-06-12 19:00:00,o3,29.9
Barcelona,Eixample,2025-06-12 20:00:00,pm25,27.1
Barcelona,Eixample,2025-06-12 20:00:00,o3,70.9
Barcelona,Eixample,2025-06-12 21:00:00,pm25,25.6
Barcelona,Eixample,2025-06-12 21:00:00,o3,96.8
Barcelona,Eixample,2025-06-12 22:00:00,pm25,33.1
Barcelona,Eixample,2025-06-12 22:00:00,o3,90.3
Barcelona,Eixample,2025-06-12 23:00:00,pm25,52.3
Barcelona,Eixample,2025-06-12 23:00:00,o3,67.9
Barcelona,Eixample,2025-06-13 00:00:00,pm25,55.3
Barcelona,Eixample,2025-06-13 00:00:00,o3,74.9
Barcelona,Eixample,2025-06-13 01:00:00,pm25,52.2
Barcelona,Eixample,2025-06-13 01:00:00,o3,54.0
Barcelona,Eixample,2025-06-13 02:00:00,pm25,33.9
Barcelona,Eixample,2025-06-13 02:00:00,o3,70.2
Barcelona,Eixample,2025-06-13 03:00:00,pm25,13.5
Barcelona,Eixample,2025-06-13 03:00:00,o3,58.9
Barcelona,Eixample,2025-06-13 04:00:00,pm25,55.7
Barcelona,Eixample,2025-06-13 04:00:00,o3,78.6
Barcelona,Eixample,2025-06-13 05:00:00,pm25,17.2
Barcelona,Eixample,2025-06-13 05:00:00,o3,53.8
Barcelona,Eixample,2025-06-13 06:00:00,pm25,18.0
Barcelona,Eixample,2025-06-13 06:00:00,o3,27.1
Barcelona,Eixample,2025-06-13 07:00:00,pm25,56.2
Barcelona,Eixample,2025-06-13 07:00:00,o3,63.1
Barcelona,Eixample,2025-06-13 08:00:00,pm25,24.0
Barcelona,Eixample,2025-06-13 08:00:00,o3,75.9
Barcelona,Eixample,2025-06-13 09:00:00,pm25,8.4
Barcelona,Eixample,2025-06-13 09:00:00,o3,48.6
Barcelona,Eixample,2025-06-13 10:00:00,pm25,44.6
Barcelona,Eixample,2025-06-13 10:00:00,o3,78.9
Barcelona,Eixample,2025-06-13 11:00:00,pm25,59.1
Barcelona,Eixample,2025-06-13 11:00:00,o3,77.7
Barcelona,Eixample,2025-06-13 12:00:00,pm25,32.8
Barcelona,Eixample,2025-06-13 12:00:00,o3,89.7
Barcelona,Eixample,2025-06-13 13:00:00,pm25,55.0
Barcelona,Eixample,2025-06-13 13:00:00,o3,86.3
Barcelona,Eixample,2025-06-13 14:00:00,pm25,58.1
Barcelona,Eixample,2025-06-13 14:00:00,o3,91.5
Barcelona,Eixample,2025-06-13 15:00:00,pm25,53.1
Barcelona,Eixample,2025-06-13 15:00:00,o3,34.7
Barcelona,Eixample,2025-06-13 16:00:00,pm25,46.1
Barcelona,Eixample,2025-06-13 16:00:00,o3,62.4
Barcelona,Eixample,2025-06-13 17:00:00,pm25,36.8
Barcelona,Eixample,2025-06-13 17:00:00,o3,80.6
Barcelona,Eixample,2025-06-13 18:00:00,pm25,58.4
Barcelona,Eixample,2025-06-13 18:00:00,o3,108.7
Barcelona,Eixample,2025-06-13 19:00:00,pm25,23.0
Barcelona,Eixample,2025-06-13 19:00:00,o3,87.4
Barcelona,Eixample,2025-06-13 20:00:00,pm25,47.0
Barcelona,Eixample,2025-06-13 20:00:00,o3,54.5
Barcelona,Eixample,2025-06-13 21:00:00,pm25,14.4
Barcelona,Eixample,2025-06-13 21:00:00,o3,28.5
Barcelona,Eixample,2025-06-13 22:00:00,pm25,48.4
Barcelona,Eixample,2025-06-13 22:00:00,o3,66.6
Barcelona,Eixample,2025-06-13 23:00:00,pm25,59.2
Barcelona,Eixample,2025-06-13 23:00:00,o3,64.5
Barcelona,Eixample,2025-06-14 00:00:00,pm25,58.9
Barcelona,Eixample,2025-06-14 00:00:00,o3,60.0
Barcelona,Eixample,2025-06-14 01:00:00,pm25,49.3
Barcelona,Eixample,2025-06-14 01:00:00,o3,32.2
Barcelona,Eixample,2025-06-14 02:00:00,pm25,36.9
Barcelona,Eixample,2025-06-14 02:00:00,o3,93.2
Barcelona,Eixample,2025-06-14 03:00:00,pm25,56.1
Barcelona,Eixample,2025-06-14 03:00:00,o3,94.9
Barcelona,Eixample,2025-06-14 04:00:00,pm25,9.9
Barcelona,Eixample,2025-06-14 04:00:00,o3,56.7
Barcelona,Eixample,2025-06-14 05:00:00,pm25,10.5
Barcelona,Eixample,2025-06-14 05:00:00,o3,34.3
Barcelona,Eixample,2025-06-14 06:00:00,pm25,43.1
Barcelona,Eixample,2025-06-14 06:00:00,o3,85.6
Barcelona,Eixample,2025-06-14 07:00:00,pm25,48.2
Barcelona,Eixample,2025-06-14 07:00:00,o3,98.6
Barcelona,Eixample,2025-06-14 08:00:00,pm25,46.5
Barcelona,Eixample,2025-06-14 08:00:00,o3,93.1
Barcelona,Eixample,2025-06-14 09:00:00,pm25,10.5
Barcelona,Eixample,2025-06-14 09:00:00,o3,44.9
Barcelona,Eixample,2025-06-14 10:00:00,pm25,40.3
Barcelona,Eixample,2025-06-14 10:00:00,o3,97.9
Barcelona,Eixample,2025-06-14 11:00:00,pm25,8.2
Barcelona,Eixample,2025-06-14 11:00:00,o3,68.7
Barcelona,Eixample,2025-06-14 12:00:00,pm25,43.2
Barcelona,Eixample,2025-06-14 12:00:00,o3,27.5
Barcelona,Eixample,2025-06-14 13:00:00,pm25,28.9
Barcelona,Eixample,2025-06-14 13:00:00,o3,101.1
Barcelona,Eixample,2025-06-14 14:00:00,pm25,42.9
Barcelona,Eixample,2025-06-14 14:00:00,o3,45.2
Barcelona,Eixample,2025-06-14 15:00:00,pm25,52.3
Barcelona,Eixample,2025-06-14 15:00:00,o3,54.6
Barcelona,Eixample,2025-06-14 16:00:00,pm25,52.4
Barcelona,Eixample,2025-06-14 16:00:00,o3,50.4
Barcelona,Eixample,2025-06-14 17:00:00,pm25,38.7
Barcelona,Eixample,2025-06-14 17:00:00,o3,58.7
Barcelona,Eixample,2025-06-14 18:00:00,pm25,22.3
Barcelona,Eixample,2025-06-14 18:00:00,o3,100.4
Barcelona,Eixample,2025-06-14 19:00:00,pm25,17.8
Barcelona,Eixample,2025-06-14 19:00:00,o3,32.2
Barcelona,Eixample,2025-06-14 20:00:00,pm25,25.8
Barcelona,Eixample,2025-06-14 20:00:00,o3,86.0
Barcelona,Eixample,2025-06-14 21:00:00,pm25,50.0
Barcelona,Eixample,2025-06-14 21:00:00,o3,109.9
Barcelona,Eixample,2025-06-14 22:00:00,pm25,23.4
Barcelona,Eixample,2025-06-14 22:00:00,o3,59.7
Barcelona,Eixample,2025-06-14 23:00:00,pm25,15.1
Barcelona,Eixample,2025-06-14 23:00:00,o3,73.9
Barcelona,Eixample,2025-06-15 00:00:00,pm25,59.9
Barcelona,Eixample,2025-06-15 00:00:00,o3,84.6
Barcelona,Eixample,2025-06-15 01:00:00,pm25,39.0
Barcelona,Eixample,2025-06-15 01:00:00,o3,58.4
Barcelona,Eixample,2025-06-15 02:00:00,pm25,55.6
Barcelona,Eixample,2025-06-15 02:00:00,o3,67.2
Barcelona,Eixample,2025-06-15 03:00:00,pm25,15.0
Barcelona,Eixample,2025-06-15 03:00:00,o3,56.1
Barcelona,Eixample,2025-06-15 04:00:00,pm25,11.5
Barcelona,Eixample,2025-06-15 04:00:00,o3,42.2
Barcelona,Eixample,2025-06-15 05:00:00,pm25,8.9
Barcelona,Eixample,2025-06-15 05:00:00,o3,63.5
Barcelona,Eixample,2025-06-15 06:00:00,pm25,41.0
Barcelona,Eixample,2025-06-15 06:00:00,o3,54.2
Barcelona,Eixample,2025-06-15 07:00:00,pm25,29.9
Barcelona,Eixample,2025-06-15 07:00:00,o3,106.5
Barcelona,Eixample,2025-06-15 08:00:00,pm25,47.1
Barcelona,Eixample,2025-06-15 08:00:00,o3,71.0
Barcelona,Eixample,2025-06-15 09:00:00,pm25,22.8
Barcelona,Eixample,2025-06-15 09:00:00,o3,101.2
Barcelona,Eixample,2025-06-15 10:00:00,pm25,20.2
Barcelona,Eixample,2025-06-15 10:00:00,o3,52.7
Barcelona,Eixample,2025-06-15 11:00:00,pm25,55.3
Barcelona,Eixample,2025-06-15 11:00:00,o3,70.0
Barcelona,Eixample,2025-06-15 12:00:00,pm25,46.6
Barcelona,Eixample,2025-06-15 12:00:00,o3,75.2
Barcelona,Eixample,2025-06-15 13:00:00,pm25,42.0
Barcelona,Eixample,2025-06-15 13:00:00,o3,50.4
Barcelona,Eixample,2025-06-15 14:00:00,pm25,20.6
Barcelona,Eixample,2025-06-15 14:00:00,o3,52.4
Barcelona,Eixample,2025-06-15 15:00:00,pm25,16.1
Barcelona,Eixample,2025-06-15 15:00:00,o3,99.3
Barcelona,Eixample,2025-06-15 16:00:00,pm25,22.7
Barcelona,Eixample,2025-06-15 16:00:00,o3,72.7
Barcelona,Eixample,2025-06-15 17:00:00,pm25,49.2
Barcelona,Eixample,2025-06-15 17:00:00,o3,91.6
Barcelona,Eixample,2025-06-15 18:00:00,pm25,30.8
Barcelona,Eixample,2025-06-15 18:00:00,o3,65.5
Barcelona,Eixample,2025-06-15 19:00:00,pm25,59.7
Barcelona,Eixample,2025-06-15 19:00:00,o3,82.3
Barcelona,Eixample,2025-06-15 20:00:00,pm25,50.4
Barcelona,Eixample,2025-06-15 20:00:00,o3,101.7
Barcelona,Eixample,2025-06-15 21:00:00,pm25,49.0
Barcelona,Eixample,2025-06-15 21:00:00,o3,40.7
Barcelona,Eixample,2025-06-15 22:00:00,pm25,37.2
Barcelona,Eixample,2025-06-15 22:00:00,o3,33.7
Barcelona,Eixample,2025-06-15 23:00:00,pm25,42.0
Barcelona,Eixample,2025-06-15 23:00:00,o3,106.2
Barcelona,Eixample,2025-06-16 00:00:00,pm25,34.7
Barcelona,Eixample,2025-06-16 00:00:00,o3,61.8
Barcelona,Eixample,2025-06-16 01:00:00,pm25,9.9
Barcelona,Eixample,2025-06-16 01:00:00,o3,106.6
Barcelona,Eixample,2025-06-16 02:00:00,pm25,13.4
Barcelona,Eixample,2025-06-16 02:00:00,o3,28.5
Barcelona,Eixample,2025-06-16 03:00:00,pm25,20.8
Barcelona,Eixample,2025-06-16 03:00:00,o3,30.6
Barcelona,Eixample,2025-06-16 04:00:00,pm25,31.7
Barcelona,Eixample,2025-06-16 04:00:00,o3,68.9
Barcelona,Eixample,2025-06-16 05:00:00,pm25,24.3
Barcelona,Eixample,2025-06-16 05:00:00,o3,29.3
Barcelona,Eixample,2025-06-16 06:00:00,pm25,13.8
Barcelona,Eixample,2025-06-16 06:00:00,o3,57.7
Barcelona,Eixample,2025-06-16 07:00:00,pm25,11.1
Barcelona,Eixample,2025-06-16 07:00:00,o3,84.3
Barcelona,Eixample,2025-06-16 08:00:00,pm25,18.8
Barcelona,Eixample,2025-06-16 08:00:00,o3,50.7
Barcelona,Eixample,2025-06-16 09:00:00,pm25,28.5
Barcelona,Eixample,2025-06-16 09:00:00,o3,60.4
Barcelona,Eixample,2025-06-16 10:00:00,pm25,8.1
Barcelona,Eixample,2025-06-16 10:00:00,o3,34.5
Barcelona,Eixample,2025-06-16 11:00:00,pm25,52.9
Barcelona,Eixample,2025-06-16 11:00:00,o3,25.1
Barcelona,Eixample,2025-06-16 12:00:00,pm25,34.4
Barcelona,Eixample,2025-06-16 12:00:00,o3,66.6
Barcelona,Eixample,2025-06-16 13:00:00,pm25,25.3
Barcelona,Eixample,2025-06-16 13:00:00,o3,61.7
Barcelona,Eixample,2025-06-16 14:00:00,pm25,48.6
Barcelona,Eixample,2025-06-16 14:00:00,o3,96.5
Barcelona,Eixample,2025-06-16 15:00:00,pm25,21.5
Barcelona,Eixample,2025-06-16 15:00:00,o3,52.4
Barcelona,Eixample,2025-06-16 16:00:00,pm25,20.6
Barcelona,Eixample,2025-06-16 16:00:00,o3,65.8
Barcelona,Eixample,2025-06-16 17:00:00,pm25,43.5
Barcelona,Eixample,2025-06-16 17:00:00,o3,44.4
Barcelona,Eixample,2025-06-16 18:00:00,pm25,25.2
Barcelona,Eixample,2025-06-16 18:00:00,o3,104.1
Barcelona,Eixample,2025-06-16 19:00:00,pm25,10.5
Barcelona,Eixample,2025-06-16 19:00:00,o3,64.2
Barcelona,Eixample,2025-06-16 20:00:00,pm25,45.0
Barcelona,Eixample,2025-06-16 20:00:00,o3,37.8
Barcelona,Eixample,2025-06-16 21:00:00,pm25,10.5
Barcelona,Eixample,2025-06-16 21:00:00,o3,36.7
Barcelona,Eixample,2025-06-16 22:00:00,pm25,55.8
Barcelona,Eixample,2025-06-16 22:00:00,o3,25.8
Barcelona,Eixample,2025-06-16 23:00:00,pm25,17.8
Barcelona,Eixample,2025-06-16 23:00:00,o3,27.7
Barcelona,Eixample,2025-06-17 00:00:00,pm25,13.8
Barcelona,Eixample,2025-06-17 00:00:00,o3,77.7
Barcelona,Eixample,2025-06-17 01:00:00,pm25,20.6
Barcelona,Eixample,2025-06-17 01:00:00,o3,73.4
Barcelona,Eixample,2025-06-17 02:00:00,pm25,38.7
Barcelona,Eixample,2025-06-17 02:00:00,o3,97.2
Barcelona,Eixample,2025-06-17 03:00:00,pm25,8.2
Barcelona,Eixample,2025-06-17 03:00:00,o3,97.5
Barcelona,Eixample,2025-06-17 04:00:00,pm25,40.2
Barcelona,Eixample,2025-06-17 04:00:00,o3,38.8
Barcelona,Eixample,2025-06-17 05:00:00,pm25,48.2
Barcelona,Eixample,2025-06-17 05:00:00,o3,97.7
Barcelona,Eixample,2025-06-17 06:00:00,pm25,21.2
Barcelona,Eixample,2025-06-17 06:00:00,o3,103.1
Barcelona,Eixample,2025-06-17 07:00:00,pm25,31.6
Barcelona,Eixample,2025-06-17 07:00:00,o3,76.3
Barcelona,Eixample,2025-06-17 08:00:00,pm25,59.2
Barcelona,Eixample,2025-06-17 08:00:00,o3,55.7
Barcelona,Eixample,2025-06-17 09:00:00,pm25,50.3
Barcelona,Eixample,2025-06-17 09:00:00,o3,52.1
Barcelona,Eixample,2025-06-17 10:00:00,pm25,49.6
Barcelona,Eixample,2025-06-17 10:00:00,o3,76.1
Barcelona,Eixample,2025-06-17 11:00:00,pm25,19.3
Barcelona,Eixample,2025-06-17 11:00:00,o3,60.2
Barcelona,Eixample,2025-06-17 12:00:00,pm25,24.5
Barcelona,Eixample,2025-06-17 12:00:00,o3,31.6
Barcelona,Eixample,2025-06-17 13:00:00,pm25,9.6
Barcelona,Eixample,2025-06-17 13:00:00,o3,54.5
Barcelona,Eixample,2025-06-17 14:00:00,pm25,9.0
Barcelona,Eixample,2025-06-17 14:00:00,o3,39.1
Barcelona,Eixample,2025-06-17 15:00:00,pm25,45.7
Barcelona,Eixample,2025-06-17 15:00:00,o3,85.2
Barcelona,Eixample,2025-06-17 16:00:00,pm25,46.4
Barcelona,Eixample,2025-06-17 16:00:00,o3,52.0
Barcelona,Eixample,2025-06-17 17:00:00,pm25,54.3
Barcelona,Eixample,2025-06-17 17:00:00,o3,75.5
Barcelona,Eixample,2025-06-17 18:00:00,pm25,14.6
Barcelona,Eixample,2025-06-17 18:00:00,o3,37.2
Barcelona,Eixample,2025-06-17 19:00:00,pm25,44.0
Barcelona,Eixample,2025-06-17 19:00:00,o3,39.7
Barcelona,Eixample,2025-06-17 20:00:00,pm25,34.4
Barcelona,Eixample,2025-06-17 20:00:00,o3,109.3
Barcelona,Eixample,2025-06-17 21:00:00,pm25,8.2
Barcelona,Eixample,2025-06-17 21:00:00,o3,26.4
Barcelona,Eixample,2025-06-17 22:00:00,pm25,59.6
Barcelona,Eixample,2025-06-17 22:00:00,o3,74.7
Barcelona,Eixample,2025-06-17 23:00:00,pm25,14.6
Barcelona,Eixample,2025-06-17 23:00:00,o3,101.3
Barcelona,Eixample,2025-06-18 00:00:00,pm25,53.8
Barcelona,Eixample,2025-06-18 00:00:00,o3,70.6
Barcelona,Eixample,2025-06-18 01:00:00,pm25,40.3
Barcelona,Eixample,2025-06-18 01:00:00,o3,48.2
Barcelona,Eixample,2025-06-18 02:00:00,pm25,10.6
Barcelona,Eixample,2025-06-18 02:00:00,o3,75.5
Barcelona,Eixample,2025-06-18 03:00:00,pm25,23.3
Barcelona,Eixample,2025-06-18 03:00:00,o3,81.4
Barcelona,Eixample,2025-06-18 04:00:00,pm25,51.5
Barcelona,Eixample,2025-06-18 04:00:00,o3,26.5
Barcelona,Eixample,2025-06-18 05:00:00,pm25,39.0
Barcelona,Eixample,2025-06-18 05:00:00,o3,44.7
Barcelona,Eixample,2025-06-18 06:00:00,pm25,53.4
Barcelona,Eixample,2025-06-18 06:00:00,o3,46.6
Barcelona,Eixample,2025-06-18 07:00:00,pm25,39.8
Barcelona,Eixample,2025-06-18 07:00:00,o3,72.1
Barcelona,Eixample,2025-06-18 08:00:00,pm25,28.6
Barcelona,Eixample,2025-06-18 08:00:00,o3,82.6
Barcelona,Eixample,2025-06-18 09:00:00,pm25,45.7
Barcelona,Eixample,2025-06-18 09:00:00,o3,73.2
Barcelona,Eixample,2025-06-18 10:00:00,pm25,47.4
Barcelona,Eixample,2025-06-18 10:00:00,o3,108.6
Barcelona,Eixample,2025-06-18 11:00:00,pm25,29.8
Barcelona,Eixample,2025-06-18 11:00:00,o3,68.7
Barcelona,Eixample,2025-06-18 12:00:00,pm25,8.6
Barcelona,Eixample,2025-06-18 12:00:00,o3,92.7
Barcelona,Eixample,2025-06-18 13:00:00,pm25,35.1
Barcelona,Eixample,2025-06-18 13:00:00,o3,59.7
Barcelona,Eixample,2025-06-18 14:00:00,pm25,12.9
Barcelona,Eixample,2025-06-18 14:00:00,o3,100.6
Barcelona,Eixample,2025-06-18 15:00:00,pm25,28.5
Barcelona,Eixample,2025-06-18 15:00:00,o3,83.0
Barcelona,Eixample,2025-06-18 16:00:00,pm25,15.8
Barcelona,Eixample,2025-06-18 16:00:00,o3,106.7
Barcelona,Eixample,2025-06-18 17:00:00,pm25,17.3
Barcelona,Eixample,2025-06-18 17:00:00,o3,42.0
Barcelona,Eixample,2025-06-18 18:00:00,pm25,52.7
Barcelona,Eixample,2025-06-18 18:00:00,o3,102.6
Barcelona,Eixample,2025-06-18 19:00:00,pm25,19.0
Barcelona,Eixample,2025-06-18 19:00:00,o3,64.9
Barcelona,Eixample,2025-06-18 20:00:00,pm25,46.1
Barcelona,Eixample,2025-06-18 20:00:00,o3,99.7
Barcelona,Eixample,2025-06-18 21:00:00,pm25,27.7
Barcelona,Eixample,2025-06-18 21:00:00,o3,68.9
Barcelona,Eixample,2025-06-18 22:00:00,pm25,46.6
Barcelona,Eixample,2025-06-18 22:00:00,o3,87.1
Barcelona,Eixample,2025-06-18 23:00:00,pm25,48.7
Barcelona,Eixample,2025-06-18 23:00:00,o3,73.4
Barcelona,Eixample,2025-06-19 00:00:00,pm25,13.4
Barcelona,Eixample,2025-06-19 00:00:00,o3,101.8
Barcelona,Eixample,2025-06-19 01:00:00,pm25,53.0
Barcelona,Eixample,2025-06-19 01:00:00,o3,92.8
Barcelona,Eixample,2025-06-19 02:00:00,pm25,13.2
Barcelona,Eixample,2025-06-19 02:00:00,o3,42.4
Barcelona,Eixample,2025-06-19 03:00:00,pm25,46.7
Barcelona,Eixample,2025-06-19 03:00:00,o3,27.0
Barcelona,Eixample,2025-06-19 04:00:00,pm25,58.9
Barcelona,Eixample,2025-06-19 04:00:00,o3,57.1
Barcelona,Eixample,2025-06-19 05:00:00,pm25,45.4
Barcelona,Eixample,2025-06-19 05:00:00,o3,100.4
Barcelona,Eixample,2025-06-19 06:00:00,pm25,28.5
Barcelona,Eixample,2025-06-19 06:00:00,o3,52.1
Barcelona,Eixample,2025-06-19 07:00:00,pm25,39.7
Barcelona,Eixample,2025-06-19 07:00:00,o3,74.4
Barcelona,Eixample,2025-06-19 08:00:00,pm25,29.3
Barcelona,Eixample,2025-06-19 08:00:00,o3,76.2
Barcelona,Eixample,2025-06-19 09:00:00,pm25,56.6
Barcelona,Eixample,2025-06-19 09:00:00,o3,64.7
Barcelona,Eixample,2025-06-19 10:00:00,pm25,18.2
Barcelona,Eixample,2025-06-19 10:00:00,o3,57.1
